Brand,Product,Price,Description,Url
AMD,"
 Ryzen 5 3600, AM4, 3.6 GHz, 6-core
","214,90 
                                        ","3. sukupolven 7nm Ryzen on täällä!  
                                        ",https://jimms.fi/fi/Product/Show/152213/100-100000031box/amd-ryzen-5-3600-am4-3_6-ghz-6-core
AMD,"
 Ryzen 7 3700X, AM4, 3.6GHz, 8-core
","349,00 
                                        ","3. sukupolven 7nm Ryzen on täällä!  
                                        ",https://jimms.fi/fi/Product/Show/152215/100-100000071box/amd-ryzen-7-3700x-am4-3_6ghz-8-core
Intel,"
 Core i7-10700K, LGA1200, 3.80 GHz, 16MB, Boxed
","409,90 
                                        ",,https://jimms.fi/fi/Product/Show/161265/bx8070110700k/intel-core-i7-10700k-lga1200-3_80-ghz-16mb-boxed
Intel,"
 Coffee Lake Core i5-9600K, LGA1151, 3.70 GHz, boxed
","229,90 
                                        ",,https://jimms.fi/fi/Product/Show/144781/bx80684i59600k/intel-coffee-lake-core-i5-9600k-lga1151-3_70-ghz-boxed
Intel,"
 Core i5-10600K, LGA1200, 4.10 GHz, 12MB, Boxed
","289,90 
                                        ",,https://jimms.fi/fi/Product/Show/161261/bx8070110600k/intel-core-i5-10600k-lga1200-4_10-ghz-12mb-boxed
Intel,"
 Core i9-10900K - Marvel's Avengers Collector's Edition, LGA1200, 3.70 GHz, 20MB, Boxed
","569,90 
                                        ",,https://jimms.fi/fi/Product/Show/164143/bx8070110900ka/intel-core-i9-10900k-marvel-s-avengers-collector-s-edition-lga1200-3_70-ghz-20mb-boxed
AMD,"
 Ryzen 9 3900XT, AM4, 3.8GHz, 12-core
","509,00 
                                        ","3. sukupolven 7nm Ryzen on täällä!  
                                        ",https://jimms.fi/fi/Product/Show/163119/100-100000277wof/amd-ryzen-9-3900xt-am4-3_8ghz-12-core
AMD,"
 Ryzen 5 2600, AM4, 3.4 GHz, 6-core
","149,00 
                                        ","2. sukupolven Ryzen on täällä!  
                                        ",https://jimms.fi/fi/Product/Show/139591/yd2600bbafbox/amd-ryzen-5-2600-am4-3_4-ghz-6-core
Intel,"
 Coffee Lake Core i7-9700K, LGA1151, 3.60 GHz, boxed
","369,90 
                                        ",,https://jimms.fi/fi/Product/Show/144789/bx80684i79700k/intel-coffee-lake-core-i7-9700k-lga1151-3_60-ghz-boxed
AMD,"
 Ryzen 3 3100, AM4, 3.6 GHz, 4-core
","114,90 
                                        ","3. sukupolven 7nm Ryzen on täällä!  
                                        ",https://jimms.fi/fi/Product/Show/161889/100-100000284box/amd-ryzen-3-3100-am4-3_6-ghz-4-core
Intel,"
 Coffee Lake Core i9-9900K, LGA1151, 3.60 GHz, boxed
","459,90 
                                        ",,https://jimms.fi/fi/Product/Show/144790/bx80684i99900k/intel-coffee-lake-core-i9-9900k-lga1151-3_60-ghz-boxed
AMD,"
 Ryzen 9 3900X, AM4, 3.8GHz, 12-core
","499,00 
                                        ","3. sukupolven 7nm Ryzen on täällä!  
                                        ",https://jimms.fi/fi/Product/Show/152218/100-100000023box/amd-ryzen-9-3900x-am4-3_8ghz-12-core
AMD,"
 Ryzen 7 2700X, AM4, 3.7 GHz, 8-core
","199,00 
                                        ","2. sukupolven Ryzen on täällä!  
                                        ",https://jimms.fi/fi/Product/Show/139588/yd270xbgafbox/amd-ryzen-7-2700x-am4-3_7-ghz-8-core
AMD,"
 Ryzen 5 3600XT, AM4, 3.8 GHz, 6-core
","269,00 
                                        ","3. sukupolven 7nm Ryzen on täällä!  
                                        ",https://jimms.fi/fi/Product/Show/163117/100-100000281box/amd-ryzen-5-3600xt-am4-3_8-ghz-6-core
AMD,"
 Ryzen 5 3400G, AM4, 3.7GHz, 4-Core, Boxed
","159,00 
                                        ",,https://jimms.fi/fi/Product/Show/152211/yd3400c5fhbox/amd-ryzen-5-3400g-am4-3_7ghz-4-core-boxed
Intel,"
 Core i9-10900K, LGA1200, 3.70 GHz, 20MB, Boxed
","569,90 
                                        ",,https://jimms.fi/fi/Product/Show/161269/bx8070110900k/intel-core-i9-10900k-lga1200-3_70-ghz-20mb-boxed
AMD,"
 Ryzen 5 3600X, AM4, 3.8 GHz, 6-core
","239,00 
                                        ","3. sukupolven 7nm Ryzen on täällä!  
                                        ",https://jimms.fi/fi/Product/Show/152214/100-100000022box/amd-ryzen-5-3600x-am4-3_8-ghz-6-core
AMD,"
 Ryzen 9 3950X, AM4, 3.5GHz, 16-core
","849,00 
                                        ","3. sukupolven 7nm Ryzen on täällä!  
                                        ",https://jimms.fi/fi/Product/Show/156265/100-100000051wof/amd-ryzen-9-3950x-am4-3_5ghz-16-core
Intel,"
 Core i7-10700KF, LGA1200, 3.80 GHz, 16MB, Boxed
","394,90 
                                        ",,https://jimms.fi/fi/Product/Show/161266/bx8070110700kf/intel-core-i7-10700kf-lga1200-3_80-ghz-16mb-boxed
AMD,"
 Ryzen 3 3200G, AM4, 3.6GHz, 4-Core, Boxed
","99,00 
                                        ",,https://jimms.fi/fi/Product/Show/152209/yd3200c5fhbox/amd-ryzen-3-3200g-am4-3_6ghz-4-core-boxed
Intel,"
 Core i5-10400F, LGA1200, 2.90 GHz, 12MB, Boxed
","174,90 
                                        ",,https://jimms.fi/fi/Product/Show/161257/bx8070110400f/intel-core-i5-10400f-lga1200-2_90-ghz-12mb-boxed
Intel,"
 Core i9-10850K, LGA1200, 3.60 GHz, 20MB, Boxed
","499,90 
                                        ",,https://jimms.fi/fi/Product/Show/163979/bx8070110850k/intel-core-i9-10850k-lga1200-3_60-ghz-20mb-boxed
Intel,"
 Core i9-10900KF, LGA1200, 3.70 GHz, 20MB, Boxed
","514,90 
                                        ",,https://jimms.fi/fi/Product/Show/161270/bx8070110900kf/intel-core-i9-10900kf-lga1200-3_70-ghz-20mb-boxed
AMD,"
 Ryzen 3 3300X, AM4, 3.8 GHz, 4-core
","139,00 
                                        ","3. sukupolven 7nm Ryzen on täällä!  
                                        ",https://jimms.fi/fi/Product/Show/161888/100-100000159box/amd-ryzen-3-3300x-am4-3_8-ghz-4-core
Intel,"
 Coffee Lake Core i5-9400F, LGA1151, 2.90 GHz, Boxed
","149,00 
                                        ","HUOM! F-sarjan Core -prosessorit eivät sisällä integroitua näytönohjainta!  
                                        ",https://jimms.fi/fi/Product/Show/148528/bx80684i59400f/intel-coffee-lake-core-i5-9400f-lga1151-2_90-ghz-boxed
AMD,"
 Ryzen 7 3800XT, AM4, 3.9GHz, 8-core
","409,00 
                                        ","3. sukupolven 7nm Ryzen on täällä!  
                                        ",https://jimms.fi/fi/Product/Show/163118/100-100000279wof/amd-ryzen-7-3800xt-am4-3_9ghz-8-core
AMD,"
 Ryzen 7 3800X, AM4, 3.9GHz, 8-core
","399,00 
                                        ","3. sukupolven 7nm Ryzen on täällä!  
                                        ",https://jimms.fi/fi/Product/Show/152217/100-100000025box/amd-ryzen-7-3800x-am4-3_9ghz-8-core
Intel,"
 Core i5-10600K - Marvel's Avengers Collector's Edition, LGA1200, 4.10 GHz, 12MB, Boxed
","289,90 
                                        ",,https://jimms.fi/fi/Product/Show/164140/bx8070110600ka/intel-core-i5-10600k-marvel-s-avengers-collector-s-edition-lga1200-4_10-ghz-12mb-boxed
AMD,"
 Ryzen Threadripper 3990X, sTRX4, 2.9GHz, 292MB, 64-core
","4 399,00 
                                        ","Äärimmäistä tehoa!  
                                        ",https://jimms.fi/fi/Product/Show/158301/100-100000163wof/amd-ryzen-threadripper-3990x-strx4-2_9ghz-292mb-64-core
Intel,"
 Coffee Lake Core i5-9600KF, LGA1151, 3.70 GHz, Boxed
","210,00 
                                        ","HUOM! F-sarjan Core -prosessorit eivät sisällä integroitua näytönohjainta!  
                                        ",https://jimms.fi/fi/Product/Show/148530/bx80684i59600kf/intel-coffee-lake-core-i5-9600kf-lga1151-3_70-ghz-boxed
Intel,"
 Core i7-10700K - Marvel's Avengers Collector's Edition, LGA1200, 3.80 GHz, 16MB, Boxed
","419,90 
                                        ",,https://jimms.fi/fi/Product/Show/164141/bx8070110700ka/intel-core-i7-10700k-marvel-s-avengers-collector-s-edition-lga1200-3_80-ghz-16mb-boxed
Intel,"
 Core i3-10100, LGA1200, 3.60 GHz, 6MB, Boxed
","122,00 
                                        ",,https://jimms.fi/fi/Product/Show/161252/bx8070110100/intel-core-i3-10100-lga1200-3_60-ghz-6mb-boxed
Intel,"
 Core i5-10600KF, LGA1200, 4.10 GHz, 12MB, Boxed
","263,00 
                                        ",,https://jimms.fi/fi/Product/Show/161262/bx8070110600kf/intel-core-i5-10600kf-lga1200-4_10-ghz-12mb-boxed
Intel,"
 Core i5-10400, LGA1200, 2.90 GHz, 12MB, Boxed
","195,00 
                                        ",,https://jimms.fi/fi/Product/Show/161255/bx8070110400/intel-core-i5-10400-lga1200-2_90-ghz-12mb-boxed
AMD,"
 Ryzen Threadripper 3960X, sTRX4, 3.8GHz, 142,5MB, 24-core
","1 549,00 
                                        ","Äärimmäistä tehoa!  
                                        ",https://jimms.fi/fi/Product/Show/156268/100-100000010wof/amd-ryzen-threadripper-3960x-strx4-3_8ghz-142_5mb-24-core
AMD,"
 Ryzen 9 5900X, AM4, 3.7 GHz, 12-Core, Boxed
","579,00 
                                        ","Odotetut Zen3 -prosessorit ovat täällä!  
                                        ",https://jimms.fi/fi/Product/Show/166061/100-100000061wof/amd-ryzen-9-5900x-am4-3_7-ghz-12-core-boxed
AMD,"
 Ryzen 7 5800X, AM4, 3.8 GHz, 8-Core, Boxed
","479,00 
                                        ","Odotetut Zen3 -prosessorit ovat täällä!  
                                        ",https://jimms.fi/fi/Product/Show/166059/100-100000063wof/amd-ryzen-7-5800x-am4-3_8-ghz-8-core-boxed
Intel,"
 Celeron G4930, LGA1151, 3.20 GHz, 2MB, Boxed
","37,00 
                                        ",,https://jimms.fi/fi/Product/Show/154631/bx80684g4930/intel-celeron-g4930-lga1151-3_20-ghz-2mb-boxed
Intel,"
 Core i7-10700F, LGA1200, 2.90 GHz, 16MB, Boxed
","336,00 
                                        ",,https://jimms.fi/fi/Product/Show/161264/bx8070110700f/intel-core-i7-10700f-lga1200-2_90-ghz-16mb-boxed
Intel,"
 Coffee Lake i7-8700K, LGA1151, 3.7 GHz, 12MB, Boxed
","405,00 
                                        ",,https://jimms.fi/fi/Product/Show/134060/bx80684i78700k/intel-coffee-lake-i7-8700k-lga1151-3_7-ghz-12mb-boxed
AMD,"
 Athlon 3000G, AM4, 3.5GHz, Dual-Core, Boxed
","59,00 
                                        ",,https://jimms.fi/fi/Product/Show/156273/yd3000c6fhbox/amd-athlon-3000g-am4-3_5ghz-dual-core-boxed
AMD,"
 Ryzen 5 5600X, AM4, 3.7 GHz, 6-Core, Boxed
","319,00 
                                        ","Odotetut Zen3 -prosessorit ovat täällä!  
                                        ",https://jimms.fi/fi/Product/Show/166056/100-100000065box/amd-ryzen-5-5600x-am4-3_7-ghz-6-core-boxed
Intel,"
 Kaby Lake Pentium G4560, LGA1151, 3.5GHz, 3MB, Boxed
","60,00 
                                        ",,https://jimms.fi/fi/Product/Show/126574/bx80677g4560/intel-kaby-lake-pentium-g4560-lga1151-3_5ghz-3mb-boxed
Intel,"
 Xeon Platinum 8180, LGA3647, 2.50 GHz, 38.5 MB, Boxed
","11 068,00 
                                        ",,https://jimms.fi/fi/Product/Show/154665/bx806738180/intel-xeon-platinum-8180-lga3647-2_50-ghz-38_5-mb-boxed
Intel,"
 Core i5-9400F, LGA1151, 2.90 GHz, 9MB, Tray
","144,00 
                                        ","HUOM! F-sarjan Core -prosessorit eivät sisällä integroitua näytönohjainta!  
                                        ",https://jimms.fi/fi/Product/Show/155211/cm8068403358819/intel-core-i5-9400f-lga1151-2_90-ghz-9mb-tray
Intel,"
 Coffee Lake Core i9-9900KF, LGA1151, 3.60 GHz, Boxed
","418,00 
                                        ","HUOM! F-sarjan Core -prosessorit eivät sisällä integroitua näytönohjainta!  
                                        ",https://jimms.fi/fi/Product/Show/148532/bx80684i99900kf/intel-coffee-lake-core-i9-9900kf-lga1151-3_60-ghz-boxed
Intel,"
 Pentium Gold G6400, LGA1200, 4.00 GHz, 4MB, Boxed
","61,00 
                                        ",,https://jimms.fi/fi/Product/Show/161249/bx80701g6400/intel-pentium-gold-g6400-lga1200-4_00-ghz-4mb-boxed
Intel,"
 Core i7-7700, LGA1151, 3.6GHz, 8MB, Tray
","331,00 
                                        ",,https://jimms.fi/fi/Product/Show/130139/cm8067702868314/intel-core-i7-7700-lga1151-3_6ghz-8mb-tray
Intel,"
 Cascade Lake X - Core i9-10900X, LGA2066, 3.70 GHz, 19.25MB, Boxed
","656,00 
                                        ",,https://jimms.fi/fi/Product/Show/156838/bx8069510900x/intel-cascade-lake-x-core-i9-10900x-lga2066-3_70-ghz-19_25mb-boxed
AMD,"
 Ryzen 9 5950X, AM4, 3.4 GHz, 16-Core, Boxed
","849,00 
                                        ","Odotetut Zen3 -prosessorit ovat täällä!  
                                        ",https://jimms.fi/fi/Product/Show/166062/100-100000059wof/amd-ryzen-9-5950x-am4-3_4-ghz-16-core-boxed
Intel,"
 Coffee Lake Core i5-9400, LGA1151, 2.90 GHz, Boxed
","185,00 
                                        ",,https://jimms.fi/fi/Product/Show/148529/bx80684i59400/intel-coffee-lake-core-i5-9400-lga1151-2_90-ghz-boxed
Intel,"
 Core i9-9900, LGA1151, 3.1GHz, 16MB, Boxed
","407,00 
                                        ",,https://jimms.fi/fi/Product/Show/151347/bx80684i99900/intel-core-i9-9900-lga1151-3_1ghz-16mb-boxed
Intel,"
 Core i3-9100, LGA1151, 3.6GHz, 6MB, Boxed
","113,00 
                                        ",,https://jimms.fi/fi/Product/Show/151321/bx80684i39100/intel-core-i3-9100-lga1151-3_6ghz-6mb-boxed
Intel,"
 Core i5-10600, LGA1200, 3.30 GHz, 12MB, Boxed
","247,00 
                                        ",,https://jimms.fi/fi/Product/Show/161260/bx8070110600/intel-core-i5-10600-lga1200-3_30-ghz-12mb-boxed
Intel,"
 Coffee Lake i5-8400, LGA1151, 2.8 GHz, 9MB, Boxed
","204,00 
                                        ",,https://jimms.fi/fi/Product/Show/134056/bx80684i58400/intel-coffee-lake-i5-8400-lga1151-2_8-ghz-9mb-boxed
Intel,"
 Coffee Lake i7-8700, LGA1151, 3.2 GHz, 12MB, Boxed
","344,00 
                                        ",,https://jimms.fi/fi/Product/Show/134059/bx80684i78700/intel-coffee-lake-i7-8700-lga1151-3_2-ghz-12mb-boxed
Intel,"
 Coffee Lake Pentium Gold G5400, LGA1151, 3.7GHz, 4MB, Boxed
","60,00 
                                        ",,https://jimms.fi/fi/Product/Show/140495/bx80684g5400/intel-coffee-lake-pentium-gold-g5400-lga1151-3_7ghz-4mb-boxed
Intel,"
 Core i7-9700, LGA1151, 3GHz, 12MB, Boxed
","314,00 
                                        ",,https://jimms.fi/fi/Product/Show/151343/bx80684i79700/intel-core-i7-9700-lga1151-3ghz-12mb-boxed
Intel,"
 Kaby Lake i5-7500, LGA1151, 3.4GHz, 6MB, Boxed
","225,00 
                                        ",,https://jimms.fi/fi/Product/Show/126320/bx80677i57500/intel-kaby-lake-i5-7500-lga1151-3_4ghz-6mb-boxed
Intel,"
 Xeon E-2174G, LGA1151, 3.8GHz, 8MB, Boxed (Poistotuote!)
","299,90 
                                        ",,https://jimms.fi/fi/Product/Show/150183/bx80684e2174g/intel-xeon-e-2174g-lga1151-3_8ghz-8mb-boxed-poistotuote
Intel,"
 Core i3-9100F, LGA1151, 3.6GHz, 6MB, Tray
","79,00 
                                        ",,https://jimms.fi/fi/Product/Show/151325/cm8068403377321/intel-core-i3-9100f-lga1151-3_6ghz-6mb-tray
Intel,"
 Core i9-10900F, LGA1200, 2.80 GHz, 20MB, Boxed
","468,00 
                                        ",,https://jimms.fi/fi/Product/Show/161268/bx8070110900f/intel-core-i9-10900f-lga1200-2_80-ghz-20mb-boxed
Intel,"
 Pentium Gold G5420, LGA1151, 3.80 GHz, 4MB, Boxed
","62,00 
                                        ",,https://jimms.fi/fi/Product/Show/154629/bx80684g5420/intel-pentium-gold-g5420-lga1151-3_80-ghz-4mb-boxed
Intel,"
 Coffee Lake Core i7-9700KF, LGA1151, 3.60 GHz, Boxed
","352,00 
                                        ","HUOM! F-sarjan Core -prosessorit eivät sisällä integroitua näytönohjainta!  
                                        ",https://jimms.fi/fi/Product/Show/148531/bx80684i79700kf/intel-coffee-lake-core-i7-9700kf-lga1151-3_60-ghz-boxed
Intel,"
 Coffee Lake i3-8100, LGA1151, 3.6 GHz, 6MB, Boxed
","130,00 
                                        ",,https://jimms.fi/fi/Product/Show/134054/bx80684i38100/intel-coffee-lake-i3-8100-lga1151-3_6-ghz-6mb-boxed
Intel,"
 Core i3-9100, LGA1151, 3.6GHz, 6MB, Tray
","114,00 
                                        ",,https://jimms.fi/fi/Product/Show/151322/cm8068403377319/intel-core-i3-9100-lga1151-3_6ghz-6mb-tray
Intel,"
 Core i7-9700F, LGA1151, 3GHz, 12MB, Boxed
","294,00 
                                        ",,https://jimms.fi/fi/Product/Show/151345/bx80684i79700f/intel-core-i7-9700f-lga1151-3ghz-12mb-boxed
Intel,"
 Celeron G3900, LGA1151, 2.8GHz, 2MB, Tray
","41,00 
                                        ",,https://jimms.fi/fi/Product/Show/130052/cm8066201928610/intel-celeron-g3900-lga1151-2_8ghz-2mb-tray
AMD,"
 A6-9500 APU, AM4, 3.5 GHz, 2-core, Boxed
","44,90 
                                        ","Radeon R5  
                                        ",https://jimms.fi/fi/Product/Show/133662/ad9500agabbox/amd-a6-9500-apu-am4-3_5-ghz-2-core-boxed
Intel,"
 Coffee Lake Core i7-9700KF, LGA1151, 3.60 GHz, 12MB, R0 stepping, Tray
","340,00 
                                        ","HUOM! F-sarjan Core -prosessorit eivät sisällä integroitua näytönohjainta!  
                                        ",https://jimms.fi/fi/Product/Show/155224/cm8068403874220/intel-coffee-lake-core-i7-9700kf-lga1151-3_60-ghz-12mb-r0-stepping-tray
Intel,"
 Xeon E7-8894 v4, LGA2011-v3, 2.4GHz, 60MB, Tray
","9 833,00 
                                        ",,https://jimms.fi/fi/Product/Show/130287/cm8066903251800/intel-xeon-e7-8894-v4-lga2011-v3-2_4ghz-60mb-tray
Intel,"
 Core i3-6100, LGA1151, 3.7GHz, 3MB, Tray
","128,00 
                                        ",,https://jimms.fi/fi/Product/Show/130098/cm8066201927202/intel-core-i3-6100-lga1151-3_7ghz-3mb-tray
Intel,"
 Core i7-9700, LGA1151, 3GHz, 12MB, Tray
","302,00 
                                        ",,https://jimms.fi/fi/Product/Show/151344/cm8068403874521/intel-core-i7-9700-lga1151-3ghz-12mb-tray
Intel,"
 (B-stock) Core i7-10700K - Marvel's Avengers Collector's Edition, LGA1200, 3.80 GHz, 16MB, Boxed
","391,60 
                                        ","Tämä tuote on asiakaspalautus!  
                                        ",https://jimms.fi/fi/Product/Show/165956/bx8070110700ka-bst1/intel-b-stock-core-i7-10700k-marvel-s-avengers-collector-s-edition-lga1200-3_80-ghz-16mb-boxed
Intel,"
 Cascade Lake X - Core i9-10940X, LGA2066, 3.30 GHz, 19.25MB, Boxed
","878,00 
                                        ",,https://jimms.fi/fi/Product/Show/156839/bx8069510940x/intel-cascade-lake-x-core-i9-10940x-lga2066-3_30-ghz-19_25mb-boxed
Intel,"
 Celeron G5900, LGA1200, 3.40 GHz, 2MB, Boxed
","41,00 
                                        ",,https://jimms.fi/fi/Product/Show/161247/bx80701g5900/intel-celeron-g5900-lga1200-3_40-ghz-2mb-boxed
Intel,"
 Coffee Lake i5-8600K, LGA1151, 3.6 GHz, 9MB, Boxed
","285,00 
                                        ",,https://jimms.fi/fi/Product/Show/134058/bx80684i58600k/intel-coffee-lake-i5-8600k-lga1151-3_6-ghz-9mb-boxed
Intel,"
 Pentium Gold G6600, LGA1200, 4.20 GHz, 4MB, Boxed
","105,00 
                                        ",,https://jimms.fi/fi/Product/Show/161251/bx80701g6600/intel-pentium-gold-g6600-lga1200-4_20-ghz-4mb-boxed
Intel,"
 Cascade Lake X - Core i9-10980XE Extreme Edition, LGA2066, 3 GHz, 24.75MB, Boxed
","1 102,00 
                                        ",,https://jimms.fi/fi/Product/Show/156842/bx8069510980xe/intel-cascade-lake-x-core-i9-10980xe-extreme-edition-lga2066-3-ghz-24_75mb-boxed
Intel,"
 Xeon E-2136, LGA1151, 3.30 GHz, 12MB, Boxed
","323,00 
                                        ",,https://jimms.fi/fi/Product/Show/154685/bx80684e2136/intel-xeon-e-2136-lga1151-3_30-ghz-12mb-boxed
AMD,"
 Ryzen Threadripper 2970WX, TR4, 3.0GHz, 80MB, 24-core
","1 399,00 
                                        ","Äärimmäistä tehoa!  
                                        ",https://jimms.fi/fi/Product/Show/146424/yd297xazafwof/amd-ryzen-threadripper-2970wx-tr4-3_0ghz-80mb-24-core
Intel,"
 Core i9-9980XE Extreme Edition, LGA2066, 3.00GHz, Boxed
","988,00 
                                        ",,https://jimms.fi/fi/Product/Show/148473/bx80673i99980x/intel-core-i9-9980xe-extreme-edition-lga2066-3_00ghz-boxed
Intel,"
 Core i7-10700, LGA1200, 2.90 GHz, 16MB, Boxed
","371,00 
                                        ",,https://jimms.fi/fi/Product/Show/161263/bx8070110700/intel-core-i7-10700-lga1200-2_90-ghz-16mb-boxed
Intel,"
 Coffee Lake Core i9-9900K, LGA1151, 3.60 GHz, 16MB, R0 stepping, Tray
","451,00 
                                        ",,https://jimms.fi/fi/Product/Show/155222/cm8068403873925/intel-coffee-lake-core-i9-9900k-lga1151-3_60-ghz-16mb-r0-stepping-tray
AMD,"
 Ryzen Threadripper 3970X, sTRX4, 3.7GHz, 147MB, 32-core
","2 199,00 
                                        ","Äärimmäistä tehoa!  
                                        ",https://jimms.fi/fi/Product/Show/156266/100-100000011wof/amd-ryzen-threadripper-3970x-strx4-3_7ghz-147mb-32-core
Intel,"
 Coffee Lake Core i7-9700K, LGA1151, 3.60 GHz, 12MB, R0 stepping, Tray
","358,00 
                                        ",,https://jimms.fi/fi/Product/Show/155221/cm8068403874215/intel-coffee-lake-core-i7-9700k-lga1151-3_60-ghz-12mb-r0-stepping-tray
Intel,"
 Core i3-10100F, LGA1200, 3.60 GHz, 6MB, Boxed
","90,00 
                                        ",,https://jimms.fi/fi/Product/Show/165641/bx8070110100f/intel-core-i3-10100f-lga1200-3_60-ghz-6mb-boxed
AMD,"
 EPYC 7501, SP3, 2GHz, 64MB, Tray
","4 099,00 
                                        ","Selätä modernien tietokeskusten haasteet AMD EPYCin avulla!  
                                        ",https://jimms.fi/fi/Product/Show/135240/ps7501bevihaf/amd-epyc-7501-sp3-2ghz-64mb-tray
AMD,"
 Athlon 200GE With Radeon Vega Graphics, AM4, 3.2 GHz, 2-Core, Boxed
","49,90 
                                        ","Kehittynyttä AMD-teknologiaa jokapäiväiseen käyttöön!  
                                        ",https://jimms.fi/fi/Product/Show/144993/yd200gc6fbbox/amd-athlon-200ge-with-radeon-vega-graphics-am4-3_2-ghz-2-core-boxed
Intel,"
 Core i9-10900, LGA1200, 2.80 GHz, 20MB, Boxed
","497,00 
                                        ",,https://jimms.fi/fi/Product/Show/161267/bx8070110900/intel-core-i9-10900-lga1200-2_80-ghz-20mb-boxed
Intel,"
 Core i3-10300, LGA1200, 3.70 GHz, 8MB, Boxed
","170,00 
                                        ",,https://jimms.fi/fi/Product/Show/161253/bx8070110300/intel-core-i3-10300-lga1200-3_70-ghz-8mb-boxed
Intel,"
 Core i5-10500, LGA1200, 3.10 GHz, 12MB, Boxed
","225,00 
                                        ",,https://jimms.fi/fi/Product/Show/161259/bx8070110500/intel-core-i5-10500-lga1200-3_10-ghz-12mb-boxed
Intel,"
 Core i9-10850K - Marvel's Avengers Collector's Edition, LGA1200, 3.60 GHz, 20MB, Boxed
","503,00 
                                        ",,https://jimms.fi/fi/Product/Show/164142/bx8070110850ka/intel-core-i9-10850k-marvel-s-avengers-collector-s-edition-lga1200-3_60-ghz-20mb-boxed
Intel,"
 Core i5-7400, LGA1151, 3.0GHz, 6MB, Tray
","201,00 
                                        ",,https://jimms.fi/fi/Product/Show/130125/cm8067702867050/intel-core-i5-7400-lga1151-3_0ghz-6mb-tray
AMD,"
 A10-9700 APU, AM4, 3.5 GHz, 4-core, Boxed
","74,90 
                                        ","Radeon R7  
                                        ",https://jimms.fi/fi/Product/Show/133666/ad9700agabbox/amd-a10-9700-apu-am4-3_5-ghz-4-core-boxed
AMD,"
 A8-9600 APU, AM4, 3.1 GHz, 4-core, Boxed
","59,00 
                                        ","Radeon R7  
                                        ",https://jimms.fi/fi/Product/Show/133657/ad9600agabbox/amd-a8-9600-apu-am4-3_1-ghz-4-core-boxed
AMD,"
 EPYC 7302P, SP3, 3.0 GHz, 128MB, WOF
","1 059,00 
                                        ","Selätä modernien tietokeskusten haasteet AMD EPYCin avulla!  
                                        ",https://jimms.fi/fi/Product/Show/163448/100-100000049wof/amd-epyc-7302p-sp3-3_0-ghz-128mb-wof
